T,h,L,inv_L,F_exact,Cv_exact,chi_exact,split
0.2578125,1.6437500715255737,8,0.125,-1.7999145984649658,0.02060924470424652,0.14235520362854004,train
0.2578125,1.683333396911621,8,0.125,-1.8355895280838013,0.01710069179534912,0.12976187467575073,train
0.2578125,1.7229167222976685,8,0.125,-1.8714683055877686,0.014101579785346985,0.11879056692123413,train
0.2578125,1.7625000476837158,8,0.125,-1.9075332880020142,0.011556833982467651,0.10917425155639648,train
0.2578125,1.8020833730697632,8,0.125,-1.9437695741653442,0.009425640106201172,0.10069578886032104,train
0.2578125,1.8416666984558105,8,0.125,-1.98016357421875,0.007649481296539307,0.093176931142807,train
0.2578125,1.881250023841858,8,0.125,-2.0167038440704346,0.006181642413139343,0.0864727795124054,train
0.2578125,1.9208333492279053,8,0.125,-2.053379535675049,0.0049734413623809814,0.08046457171440125,train
0.2578125,1.9604166746139526,8,0.125,-2.0901811122894287,0.003989472985267639,0.07505470514297485,train
0.2578125,2.0,8,0.125,-2.127100944519043,0.003186464309692383,0.07016223669052124,train
0.2874999940395355,0.10000000149011612,8,0.125,-1.002804160118103,0.04800230264663696,0.5083872675895691,train
0.2874999940395355,0.13958333432674408,8,0.125,-1.0052082538604736,0.04989799112081528,0.5110295414924622,train
0.2874999940395355,0.17916667461395264,8,0.125,-1.008413314819336,0.05241415277123451,0.5146321654319763,train
0.2874999940395355,0.21875,8,0.125,-1.0124247074127197,0.05554201453924179,0.519271969795227,train
0.2874999940395355,0.25833332538604736,8,0.125,-1.0172497034072876,0.05925936624407768,0.5250473022460938,train
0.2874999940395355,0.2979166805744171,8,0.125,-1.0228976011276245,0.06353412568569183,0.5320801734924316,train
0.2874999940395355,0.3375000059604645,8,0.125,-1.0293796062469482,0.06831777095794678,0.540515661239624,train
0.2874999940395355,0.37708333134651184,8,0.125,-1.0367084741592407,0.07352419942617416,0.5505214333534241,train
0.2874999940395355,0.4166666865348816,8,0.125,-1.0449002981185913,0.07904539257287979,0.5622857809066772,train
0.2874999940395355,0.45625001192092896,8,0.125,-1.0539733171463013,0.08472615480422974,0.5760099291801453,train
0.2874999940395355,0.4958333373069763,8,0.125,-1.0639489889144897,0.09036414325237274,0.5918933153152466,train
0.2874999940395355,0.5354166626930237,8,0.125,-1.0748525857925415,0.09570903331041336,0.6101127862930298,train
0.2874999940395355,0.5750000476837158,8,0.125,-1.08671236038208,0.10046526044607162,0.6307826042175293,train
0.2874999940395355,0.6145833730697632,8,0.125,-1.0995608568191528,0.10430215299129486,0.6538974046707153,train
0.2874999940395355,0.6541666984558105,8,0.125,-1.1134341955184937,0.1068868637084961,0.6792514324188232,train
0.2874999940395355,0.6937500238418579,8,0.125,-1.128372073173523,0.10793203860521317,0.706331193447113,train
0.2874999940395355,0.7333333492279053,8,0.125,-1.1444165706634521,0.10725755244493484,0.7341955304145813,train
0.2874999940395355,0.7729166746139526,8,0.125,-1.1616114377975464,0.10487107932567596,0.7613664865493774,train
0.2874999940395355,0.8125,8,0.125,-1.1799989938735962,0.10101006180047989,0.7857844829559326,train
0.2874999940395355,0.8199999928474426,8,0.125,-1.1836204528808594,0.10014995187520981,0.7898964881896973,train
0.2874999940395355,0.8349999785423279,8,0.125,-1.1909972429275513,0.0983474850654602,0.7974748611450195,train
0.2874999940395355,0.8500000238418579,8,0.125,-1.198553204536438,0.09646111726760864,0.8040632605552673,train
0.2874999940395355,0.8520833253860474,8,0.125,-1.1996169090270996,0.09619488567113876,0.8048913478851318,train
0.2874999940395355,0.8649999499320984,8,0.125,-1.2062901258468628,0.09453170001506805,0.8095066547393799,train
0.2874999940395355,0.8799999952316284,8,0.125,-1.2142093181610107,0.09260859340429306,0.8136540651321411,train
0.2874999940395355,0.8916667103767395,8,0.125,-1.2204949855804443,0.09113842993974686,0.8158912658691406,train
0.2874999940395355,0.8949999809265137,8,0.125,-1.2223113775253296,0.090728260576725,0.8163618445396423,train
0.2874999940395355,0.9099999666213989,8,0.125,-1.2305971384048462,0.08893702924251556,0.8174989819526672,train
0.2874999940395355,0.9249999523162842,8,0.125,-1.23906672000885,0.08727658540010452,0.8169512748718262,train
