T,h,L,inv_L,F_exact,Cv_exact,chi_exact,M_exact,S_exact,split
0.762499988079071,0.4958333373069763,6,0.16666666666666666,-1.1272506713867188,0.36141207814216614,0.607397735118866,0.29872673749923706,0.2505256235599518,train
0.762499988079071,0.5354166626930237,6,0.16666666666666666,-1.139551043510437,0.3512066900730133,0.606917142868042,0.32276201248168945,0.2502536475658417,train
0.762499988079071,0.5750000476837158,6,0.16666666666666666,-1.1528022289276123,0.34082478284835815,0.605779767036438,0.34676575660705566,0.24974100291728973,train
0.762499988079071,0.6145833730697632,6,0.16666666666666666,-1.167002558708191,0.33039751648902893,0.6038724184036255,0.3707094192504883,0.24895040690898895,train
0.762499988079071,0.6541666984558105,6,0.16666666666666666,-1.182148814201355,0.3200567960739136,0.6010854244232178,0.39456066489219666,0.24784541130065918,train
0.762499988079071,0.6937500238418579,6,0.16666666666666666,-1.1982368230819702,0.30993378162384033,0.5973160862922668,0.4182824492454529,0.2463928461074829,train
0.762499988079071,0.7333333492279053,6,0.16666666666666666,-1.2152607440948486,0.3001554310321808,0.5924721956253052,0.4418339729309082,0.24456319212913513,train
0.762499988079071,0.7729166746139526,6,0.16666666666666666,-1.2332124710083008,0.29083776473999023,0.5864743590354919,0.4651711583137512,0.2423299252986908,train
0.762499988079071,0.8125,6,0.16666666666666666,-1.2520833015441895,0.2820849120616913,0.5792607069015503,0.4882471561431885,0.2396736592054367,train
0.762499988079071,0.8199999928474426,6,0.16666666666666666,-1.2557613849639893,0.28049740195274353,0.577752947807312,0.49258601665496826,0.23912136256694794,train
0.762499988079071,0.8349999785423279,6,0.16666666666666666,-1.2632150650024414,0.2773951590061188,0.5746012926101685,0.501228928565979,0.23796913027763367,train
0.762499988079071,0.8500000238418579,6,0.16666666666666666,-1.2707979679107666,0.2743930220603943,0.5712663531303406,0.5098231434822083,0.23675315082073212,train
0.762499988079071,0.8520833253860474,6,0.16666666666666666,-1.2718613147735596,0.2739841639995575,0.5707887411117554,0.511012852191925,0.2365793138742447,train
0.762499988079071,0.8649999499320984,6,0.16666666666666666,-1.278509497642517,0.27149340510368347,0.5677478313446045,0.5183658599853516,0.2354733645915985,train
0.762499988079071,0.8799999952316284,6,0.16666666666666666,-1.286348819732666,0.26869985461235046,0.5640450716018677,0.5268546342849731,0.2341291606426239,train
0.762499988079071,0.8916667103767395,6,0.16666666666666666,-1.2925337553024292,0.26660123467445374,0.561038076877594,0.5334177017211914,0.2330394685268402,train
0.762499988079071,0.8949999809265137,6,0.16666666666666666,-1.2943148612976074,0.2660136818885803,0.5601584911346436,0.5352863669395447,0.2327210158109665,train
